,Location_code,PRECIP,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,SLPAVG,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILEC5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILKA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILPA5CM,SOILTMP10AVG,SOILTMP10AVG655,SOILTMP10MAX,SOILTMP10MIN,SOILTMP20AVG655,SOILTMP50AVG655,SOILTMP5AVG,SOILTMP5AVG655,SOILTMP5MAX,SOILTMP5MIN,SOILVR10CM,SOILVR20CM,SOILVR50CM,SOILVR5CM,SR,SRAVG,STATION,TEMP10MAVG,TEMP10MMAX,TEMP10MMIN,TEMP2MAVG,TEMP2MMAX,TEMP2MMIN,TIMESTAMP,VPDEFAVG,VWC10CM,VWC20CM,VWC50CM,VWC5CM,WDIR10M,WDIR10MSTD,WDIR2M,WDIR2MSTD,WSPD10MAVG,WSPD10MMAX,WSPD2MAVG,WSPD2MMAX
346,NitSulfur_Topeka,0.0,97.9,98.01,97.75,,,,54.05,69.55,36.66,100.91,,,,,,,,,,,,,29.03,,32.66,25.86,,,29.46,,33.98,25.6,,,,,28.6,331.01,Silver Lake,,,,29.27,33.97,24.8,2018-06-17,1.95,,,,,,,178.51,19.85,,,3.75,10.33
347,NitSulfur_Topeka,0.0,98.13,98.28,97.97,,,,54.73,68.33,36.05,101.15,,,,,,,,,,,,,29.37,,32.58,26.61,,,29.8,,33.8,26.39,,,,,27.64,319.94,Silver Lake,,,,29.27,33.56,25.28,2018-06-18,1.92,,,,,,,176.57,22.27,,,3.4,10.11
348,NitSulfur_Topeka,0.0,98.24,98.43,97.97,,,,59.34,74.56,41.06,101.27,,,,,,,,,,,,,30.09,,33.84,26.72,,,30.62,,35.34,26.52,,,,,29.38,340.08,Silver Lake,,,,28.83,33.56,24.4,2018-06-19,1.7,,,,,,,182.54,25.93,,,2.89,10.84
349,NitSulfur_Topeka,26.42,98.14,98.41,97.82,,,,75.79,90.81,56.23,101.2,,,,,,,,,,,,,26.89,,29.41,25.15,,,26.71,,29.27,24.34,,,,,8.55,98.96,Silver Lake,,,,24.8,29.57,19.74,2018-06-20,0.8,,,,,,,174.95,55.47,,,1.61,9.29
350,NitSulfur_Topeka,3.3,97.87,98.02,97.67,,,,73.24,89.67,47.16,100.93,,,,,,,,,,,,,26.11,,28.37,24.62,,,26.18,,29.16,24.15,,,,,22.51,260.54,Silver Lake,,,,23.57,28.42,18.08,2018-06-21,0.84,,,,,,,265.49,56.13,,,2.41,8.08
351,NitSulfur_Topeka,0.25,97.79,97.92,97.61,,,,79.63,89.49,63.42,100.91,,,,,,,,,,,,,22.54,,24.81,21.6,,,22.06,,24.16,21.07,,,,,9.3,107.66,Silver Lake,,,,18.69,21.91,15.78,2018-06-22,0.46,,,,,,,282.7,23.23,,,3.84,11.35
352,NitSulfur_Topeka,0.0,97.89,98.08,97.63,,,,82.17,89.62,68.42,101.02,,,,,,,,,,,,,22.18,,23.46,21.27,,,21.96,,23.56,20.85,,,,,9.54,110.41,Silver Lake,,,,19.13,21.44,17.4,2018-06-23,0.4,,,,,,,334.42,50.41,,,1.74,5.59
353,NitSulfur_Topeka,0.25,97.72,97.86,97.49,,,,66.0,92.88,34.5,100.81,,,,,,,,,,,,,24.73,,29.05,20.77,,,25.11,,30.18,20.29,,,,,30.47,352.69,Silver Lake,,,,23.72,31.39,16.26,2018-06-24,1.17,,,,,,,112.68,83.98,,,0.88,4.53
354,NitSulfur_Topeka,0.0,97.9,98.19,97.67,,,,70.6,89.73,53.74,100.95,,,,,,,,,,,,,25.42,,27.29,23.52,,,25.56,,27.83,23.27,,,,,18.68,216.2,Silver Lake,,,,24.66,28.5,21.18,2018-06-25,0.95,,,,,,,124.66,66.84,,,1.34,6.43
355,NitSulfur_Topeka,9.65,97.99,98.18,97.8,,,,72.2,92.03,43.03,101.07,,,,,,,,,,,,,25.02,,27.33,23.2,,,25.11,,28.14,22.88,,,,,21.23,245.66,Silver Lake,,,,23.6,28.57,19.9,2018-06-26,0.9,,,,,,,188.8,70.35,,,2.04,6.74
356,NitSulfur_Topeka,5.59,97.93,98.13,97.7,,,,71.91,91.02,43.57,101.0,,,,,,,,,,,,,25.78,,28.71,23.18,,,26.06,,29.67,22.89,,,,,26.06,301.61,Silver Lake,,,,24.56,30.92,19.36,2018-06-27,0.97,,,,,,,285.56,67.55,,,1.39,5.68
357,NitSulfur_Topeka,0.0,97.83,97.97,97.63,,,,69.95,92.51,46.67,100.86,,,,,,,,,,,,,27.65,,30.82,24.48,,,28.09,,31.91,24.24,,,,,29.48,341.24,Silver Lake,,,,28.25,34.76,20.24,2018-06-28,1.32,,,,,,,103.69,45.5,,,1.14,5.59
358,NitSulfur_Topeka,0.0,97.8,98.0,97.66,,,,60.32,83.71,37.94,100.79,,,,,,,,,,,,,28.87,,31.61,26.29,,,29.34,,32.77,26.2,,,,,29.47,341.08,Silver Lake,,,,30.99,36.58,24.8,2018-06-29,1.94,,,,,,,182.18,33.85,,,2.12,7.94
359,NitSulfur_Topeka,0.0,97.85,98.01,97.67,,,,51.62,67.98,28.8,100.84,,,,,,,,,,,,,28.83,,31.29,26.56,,,29.16,,32.3,26.37,,,,,30.69,355.25,Silver Lake,,,,30.7,35.84,26.16,2018-06-30,2.26,,,,,,,187.32,26.15,,,3.64,10.09
360,NitSulfur_Topeka,0.0,97.86,98.02,97.59,,,,60.24,75.85,36.65,100.87,,,,,,,,,,,,,28.92,,31.86,26.68,,,29.24,,32.97,26.52,,,,,24.39,282.27,Silver Lake,,,,28.84,34.96,23.32,2018-07-01,1.67,,,,,,,182.8,48.22,,,2.61,9.17
361,NitSulfur_Topeka,2.79,98.16,98.47,97.75,,,,72.09,90.23,42.42,101.22,,,,,,,,,,,,,27.64,,29.85,25.9,,,27.72,,30.69,25.3,,,,,26.21,303.32,Silver Lake,,,,23.89,28.48,18.02,2018-07-02,0.91,,,,,,,273.12,73.04,,,1.83,6.64
362,NitSulfur_Topeka,0.0,98.42,98.6,98.21,,,,62.78,92.95,32.74,101.51,,,,,,,,,,,,,27.21,,30.88,23.5,,,27.47,,32.01,22.84,,,,,30.81,356.65,Silver Lake,,,,25.41,32.68,15.44,2018-07-03,1.5,,,,,,,108.35,46.47,,,1.02,6.64
363,NitSulfur_Topeka,0.0,98.29,98.56,98.12,,,,56.93,89.32,31.71,101.33,,,,,,,,,,,,,28.67,,31.92,25.41,,,29.13,,33.12,25.12,,,,,28.61,331.17,Silver Lake,,,,29.43,36.24,19.83,2018-07-04,2.03,,,,,,,130.73,41.85,,,1.72,7.66
364,NitSulfur_Topeka,0.0,98.8,99.13,98.48,,,,60.35,82.69,38.22,101.84,,,,,,,,,,,,,29.98,,33.13,26.98,,,30.51,,34.51,26.84,,,,,28.02,324.28,Silver Lake,,,,29.05,34.24,23.65,2018-07-05,1.72,,,,,,,145.31,40.68,,,1.59,6.47
365,NitSulfur_Topeka,0.0,99.4,99.54,99.09,,,,70.16,89.09,39.02,102.47,,,,,,,,,,,,,30.44,,34.1,27.17,,,30.91,,35.76,26.94,,,,,24.55,284.19,Silver Lake,,,,26.96,33.4,21.44,2018-07-06,1.15,,,,,,,15.53,48.63,,,1.36,6.7
366,NitSulfur_Topeka,0.0,99.42,99.7,99.13,,,,67.24,87.91,39.84,102.5,,,,,,,,,,,,,30.67,,34.78,27.64,,,31.14,,36.18,27.49,,,,,26.62,308.07,Silver Lake,,,,26.94,33.09,20.85,2018-07-07,1.29,,,,,,,65.79,27.48,,,1.72,6.9
367,NitSulfur_Topeka,0.0,99.11,99.32,98.84,,,,60.97,90.23,29.76,102.21,,,,,,,,,,,,,30.36,,34.85,26.44,,,30.77,,36.44,25.95,,,,,29.46,341.02,Silver Lake,,,,25.27,32.55,17.32,2018-07-08,1.48,,,,,,,88.05,31.15,,,1.36,5.76
368,NitSulfur_Topeka,0.0,98.93,99.1,98.75,,,,51.53,88.57,20.82,102.03,,,,,,,,,,,,,30.21,,35.13,25.62,,,30.69,,36.91,24.95,,,,,30.76,356.0,Silver Lake,,,,25.77,34.17,14.51,2018-07-09,1.93,,,,,,,132.85,50.3,,,1.27,5.45
369,NitSulfur_Topeka,0.0,98.97,99.16,98.8,,,,53.66,89.42,23.25,102.05,,,,,,,,,,,,,31.1,,36.15,26.28,,,31.69,,37.94,25.71,,,,,30.56,353.67,Silver Lake,,,,26.98,35.97,15.31,2018-07-10,2.06,,,,,,,49.63,63.0,,,0.78,4.1
370,NitSulfur_Topeka,0.0,98.75,98.97,98.41,,,,57.62,87.9,30.02,101.8,,,,,,,,,,,,,32.07,,36.65,27.81,,,32.77,,38.5,27.46,,,,,28.46,329.38,Silver Lake,,,,28.83,36.18,19.63,2018-07-11,2.0,,,,,,,80.98,74.13,,,0.86,4.57
371,NitSulfur_Topeka,0.0,98.51,98.7,98.28,,,,53.5,88.63,29.61,101.54,,,,,,,,,,,,,32.57,,36.41,28.83,,,33.32,,38.23,28.57,,,,,26.36,305.11,Silver Lake,,,,30.28,37.12,21.44,2018-07-12,2.3,,,,,,,140.93,51.14,,,1.19,6.86
372,NitSulfur_Topeka,0.0,98.51,98.67,98.28,,,,50.54,86.16,24.87,101.53,,,,,,,,,,,,,33.22,,37.36,29.36,,,34.13,,39.56,29.18,,,,,29.61,342.75,Silver Lake,,,,30.81,36.64,22.16,2018-07-13,2.46,,,,,,,167.46,45.84,,,1.56,8.19
373,NitSulfur_Topeka,3.05,98.47,98.72,98.15,,,,58.05,89.76,29.34,101.49,,,,,,,,,,,,,33.18,,37.4,29.89,,,33.94,,39.63,29.73,,,,,27.55,318.92,Silver Lake,,,,28.97,36.11,22.71,2018-07-14,1.94,,,,,,,192.54,62.03,,,2.09,11.0
374,NitSulfur_Topeka,0.0,98.46,98.59,98.24,,,,75.9,90.78,48.04,101.53,,,,,,,,,,,,,29.86,,31.51,28.51,,,29.84,,32.29,27.99,,,,,15.34,177.6,Silver Lake,,,,25.57,31.73,21.84,2018-07-15,0.86,,,,,,,23.73,85.41,,,0.94,4.1
375,NitSulfur_Topeka,0.0,98.38,98.52,98.2,,,,69.12,92.85,35.02,101.43,,,,,,,,,,,,,30.68,,35.77,26.45,,,31.22,,37.78,25.83,,,,,27.04,312.92,Silver Lake,,,,27.03,35.27,19.36,2018-07-16,1.34,,,,,,,61.41,66.47,,,0.82,4.84
376,NitSulfur_Topeka,17.78,98.49,98.69,98.34,,,,70.86,91.67,35.91,101.54,,,,,,,,,,,,,30.22,,33.64,27.0,,,30.41,,34.79,26.43,,,,,22.84,264.3,Silver Lake,,,,26.83,34.89,21.1,2018-07-17,1.2,,,,,,,23.25,82.16,,,0.69,5.37
377,NitSulfur_Topeka,0.0,98.54,98.7,98.46,,,,81.45,90.58,69.14,101.61,,,,,,,,,,,,,27.63,,29.31,26.31,,,27.35,,29.08,25.83,,,,,9.24,106.96,Silver Lake,,,,24.02,27.97,21.64,2018-07-18,0.57,,,,,,,69.56,42.58,,,1.47,5.8
378,NitSulfur_Topeka,0.0,98.28,98.52,97.98,,,,73.24,91.56,49.8,101.35,,,,,,,,,,,,,28.44,,32.42,25.16,,,28.6,,33.35,24.68,,,,,25.54,295.55,Silver Lake,,,,25.92,31.73,20.44,2018-07-19,1.0,,,,,,,77.83,25.47,,,1.34,4.68
379,NitSulfur_Topeka,5.84,97.86,98.32,78.75,,,,68.93,90.03,40.81,100.86,,,,,,,,,,,,,30.51,,33.24,27.4,,,30.89,,34.79,26.85,,,,,24.13,279.33,Silver Lake,,,,27.25,34.25,20.83,2018-07-20,1.28,,,,,,,248.66,67.47,,,1.54,18.89
380,NitSulfur_Topeka,0.0,98.09,98.32,97.91,,,,71.21,92.88,31.21,101.15,,,,,,,,,,,,,27.43,,29.67,24.92,,,27.37,,30.63,24.32,,,,,16.24,187.96,Silver Lake,,,,24.81,33.19,18.85,2018-07-21,1.05,,,,,,,57.55,55.98,,,0.71,4.98
381,NitSulfur_Topeka,0.0,98.4,98.55,98.29,,,,65.4,93.59,27.01,101.49,,,,,,,,,,,,,27.69,,32.15,23.74,,,27.8,,33.19,23.1,,,,,29.32,339.32,Silver Lake,,,,24.69,32.58,17.17,2018-07-22,1.34,,,,,,,9.94,58.09,,,1.2,6.31
382,NitSulfur_Topeka,0.0,98.4,98.54,98.21,,,,64.5,92.23,27.15,101.48,,,,,,,,,,,,,27.72,,32.12,24.11,,,27.79,,33.21,23.5,,,,,25.11,290.57,Silver Lake,,,,24.31,32.71,17.24,2018-07-23,1.29,,,,,,,63.59,73.52,,,1.03,4.8
383,NitSulfur_Topeka,0.0,98.61,98.78,98.43,,,,63.65,89.73,27.69,101.71,,,,,,,,,,,,,27.67,,31.51,24.38,,,27.69,,32.38,23.76,,,,,24.53,283.89,Silver Lake,,,,24.06,31.02,17.04,2018-07-24,1.27,,,,,,,36.91,51.24,,,1.04,5.02
384,NitSulfur_Topeka,0.0,98.83,99.0,98.73,,,,60.99,92.1,22.75,101.93,,,,,,,,,,,,,28.42,,32.94,24.5,,,28.59,,34.04,23.91,,,,,29.1,336.77,Silver Lake,,,,24.04,31.9,17.38,2018-07-25,1.42,,,,,,,0.0,61.89,,,1.13,5.19
385,NitSulfur_Topeka,0.0,98.64,98.87,98.36,,,,65.09,92.07,24.37,101.75,,,,,,,,,,,,,27.64,,31.08,23.9,,,27.72,,32.07,23.15,,,,,19.79,228.99,Silver Lake,,,,23.45,33.12,13.6,2018-07-26,1.29,,,,,,,248.52,80.14,,,0.73,4.88
386,NitSulfur_Topeka,4.32,98.72,98.89,98.5,,,,70.36,88.0,32.63,101.84,,,,,,,,,,,,,26.15,,28.25,24.46,,,25.94,,28.82,23.73,,,,,13.57,157.05,Silver Lake,,,,21.71,28.72,16.56,2018-07-27,0.85,,,,,,,281.16,73.32,,,0.86,5.19
387,NitSulfur_Topeka,0.0,98.82,99.03,98.63,,,,59.62,91.45,30.53,101.94,,,,,,,,,,,,,26.63,,31.78,22.01,,,26.77,,33.01,21.22,,,,,27.82,322.0,Silver Lake,,,,23.23,31.29,14.61,2018-07-28,1.39,,,,,,,91.26,56.71,,,0.97,4.45
388,NitSulfur_Topeka,0.0,98.63,98.83,98.44,,,,62.17,80.06,42.38,101.73,,,,,,,,,,,,,26.82,,29.98,23.96,,,26.81,,31.04,23.42,,,,,20.98,242.77,Silver Lake,,,,23.58,29.2,18.51,2018-07-29,1.17,,,,,,,86.84,25.52,,,1.81,7.19
389,NitSulfur_Topeka,1.27,98.55,98.7,98.29,,,,75.65,91.39,51.35,101.65,,,,,,,,,,,,,26.18,,28.89,24.12,,,26.07,,29.48,23.63,,,,,16.46,190.5,Silver Lake,,,,22.29,27.65,19.05,2018-07-30,0.71,,,,,,,61.65,35.34,,,1.41,6.04
390,NitSulfur_Topeka,0.0,98.64,98.78,98.48,,,,70.79,91.69,40.08,101.77,,,,,,,,,,,,,25.37,,28.24,23.3,,,25.27,,28.99,22.79,,,,,15.97,184.89,Silver Lake,,,,21.24,27.05,15.27,2018-07-31,0.82,,,,,,,61.33,47.69,,,1.08,4.84
391,NitSulfur_Topeka,0.0,98.65,98.82,98.46,,,,64.49,92.61,25.86,101.79,,,,,,,,,,,,,25.81,,30.29,21.86,,,25.91,,31.36,21.15,,,,,24.2,280.04,Silver Lake,,,,21.28,30.28,14.07,2018-08-01,1.16,,,,,,,303.1,65.26,,,1.16,5.31
392,NitSulfur_Topeka,0.0,98.5,98.7,98.29,,,,60.39,92.49,25.73,101.61,,,,,,,,,,,,,27.15,,32.58,22.23,,,27.48,,34.03,21.52,,,,,28.47,329.51,Silver Lake,,,,22.54,31.5,12.93,2018-08-02,1.43,,,,,,,260.68,43.67,,,0.84,4.86
393,NitSulfur_Topeka,0.0,98.41,98.61,98.24,,,,52.37,86.13,22.47,101.5,,,,,,,,,,,,,28.52,,33.79,23.97,,,28.96,,35.34,23.48,,,,,27.52,318.48,Silver Lake,,,,25.61,34.31,15.82,2018-08-03,1.93,,,,,,,195.69,58.23,,,1.03,5.66
394,NitSulfur_Topeka,0.0,98.39,98.59,98.16,,,,44.19,78.66,20.37,101.45,,,,,,,,,,,,,29.11,,33.58,24.97,,,29.54,,35.08,24.48,,,,,28.27,327.18,Silver Lake,,,,27.49,34.6,18.04,2018-08-04,2.3,,,,,,,188.0,34.58,,,2.4,9.04
395,NitSulfur_Topeka,0.0,98.25,98.42,98.08,,,,48.44,81.49,27.76,101.31,,,,,,,,,,,,,27.98,,29.83,25.82,,,28.13,,30.48,25.47,,,,,17.46,202.05,Silver Lake,,,,27.22,32.31,19.05,2018-08-05,1.98,,,,,,,172.97,30.62,,,2.85,10.37
396,NitSulfur_Topeka,0.0,98.37,98.54,98.21,,,,43.08,63.55,25.18,101.4,,,,,,,,,,,,,29.27,,33.32,25.64,,,29.77,,34.63,25.34,,,,,25.6,296.35,Silver Lake,,,,29.88,35.94,24.1,2018-08-06,2.56,,,,,,,185.42,26.11,,,2.95,9.82
397,NitSulfur_Topeka,0.0,98.38,98.52,98.2,,,,54.08,80.9,24.91,101.41,,,,,,,,,,,,,30.45,,34.49,27.38,,,30.94,,36.01,27.19,,,,,21.13,244.59,Silver Lake,,,,28.83,36.01,22.67,2018-08-07,1.99,,,,,,,185.86,70.8,,,1.41,7.15
398,NitSulfur_Topeka,16.0,98.37,98.68,98.19,,,,71.67,92.07,41.16,101.44,,,,,,,,,,,,,28.31,,31.39,25.19,,,28.32,,32.31,24.59,,,,,22.71,262.87,Silver Lake,,,,24.67,30.82,19.8,2018-08-08,1.01,,,,,,,242.36,87.53,,,1.55,7.98
399,NitSulfur_Topeka,0.0,98.37,98.54,98.2,,,,67.73,93.11,30.53,101.44,,,,,,,,,,,,,28.09,,32.51,24.25,,,28.25,,33.68,23.59,,,,,25.82,298.89,Silver Lake,,,,25.37,33.64,18.24,2018-08-09,1.29,,,,,,,240.15,72.7,,,0.84,4.82
400,NitSulfur_Topeka,0.0,98.41,98.54,98.27,,,,71.03,92.08,29.38,101.48,,,,,,,,,,,,,27.98,,32.41,24.49,,,28.05,,33.69,23.82,,,,,23.32,269.94,Silver Lake,,,,24.69,33.91,18.31,2018-08-10,1.13,,,,,,,216.01,77.03,,,0.74,7.94
401,NitSulfur_Topeka,0.25,98.43,98.52,98.29,,,,69.94,93.73,32.5,101.51,,,,,,,,,,,,,27.55,,31.48,23.89,,,27.57,,32.28,23.18,,,,,24.67,285.49,Silver Lake,,,,24.34,31.77,17.51,2018-08-11,1.12,,,,,,,22.2,60.87,,,1.17,8.13
402,NitSulfur_Topeka,0.0,98.54,98.74,98.39,,,,64.88,92.11,25.79,101.64,,,,,,,,,,,,,27.68,,32.51,23.26,,,27.76,,33.66,22.43,,,,,25.76,298.16,Silver Lake,,,,24.0,33.3,15.68,2018-08-12,1.36,,,,,,,9.5,90.2,,,0.7,3.86
403,NitSulfur_Topeka,0.0,98.6,98.8,98.4,,,,59.01,92.37,22.88,101.69,,,,,,,,,,,,,28.13,,32.51,23.94,,,28.28,,33.86,23.19,,,,,24.63,285.11,Silver Lake,,,,25.88,34.72,15.95,2018-08-13,1.74,,,,,,,89.95,41.73,,,0.85,5.88
404,NitSulfur_Topeka,4.57,98.42,98.59,98.21,,,,71.56,91.87,44.38,101.48,,,,,,,,,,,,,28.05,,31.04,25.63,,,28.13,,32.0,25.19,,,,,15.95,184.56,Silver Lake,,,,25.31,31.46,20.39,2018-08-14,1.01,,,,,,,133.75,49.65,,,1.18,7.45
405,NitSulfur_Topeka,18.03,97.98,98.25,97.76,,,,81.5,92.48,54.49,101.05,,,,,,,,,,,,,26.77,,29.26,24.92,,,26.74,,30.06,24.52,,,,,16.69,193.16,Silver Lake,,,,23.76,28.86,21.3,2018-08-15,0.6,,,,,,,150.23,60.99,,,1.33,6.76
406,NitSulfur_Topeka,0.25,98.02,98.24,97.87,,,,78.81,91.66,48.71,101.1,,,,,,,,,,,,,26.74,,30.15,24.61,,,26.83,,31.09,24.24,,,,,17.46,202.08,Silver Lake,,,,24.2,30.11,21.3,2018-08-16,0.71,,,,,,,269.55,65.3,,,1.03,5.47
407,NitSulfur_Topeka,0.51,98.31,98.55,98.12,,,,74.96,93.59,42.35,101.38,,,,,,,,,,,,,27.53,,31.01,24.22,,,27.67,,32.19,23.63,,,,,19.54,226.12,Silver Lake,,,,24.98,31.94,18.61,2018-08-17,0.94,,,,,,,241.43,68.07,,,0.85,9.15
408,NitSulfur_Topeka,0.0,98.56,98.71,98.39,,,,72.03,92.24,41.13,101.65,,,,,,,,,,,,,27.09,,30.47,24.03,,,27.06,,31.16,23.35,,,,,22.9,265.01,Silver Lake,,,,24.23,30.58,19.02,2018-08-18,0.96,,,,,,,17.66,75.49,,,1.29,5.76
409,NitSulfur_Topeka,0.0,98.46,98.73,98.16,,,,67.74,92.95,28.2,101.54,,,,,,,,,,,,,27.73,,32.5,23.42,,,27.88,,33.66,22.71,,,,,25.18,291.4,Silver Lake,,,,25.11,33.97,17.75,2018-08-19,1.28,,,,,,,204.66,79.11,,,0.57,3.0
410,NitSulfur_Topeka,18.8,97.81,98.23,97.39,,,,84.51,92.23,70.03,100.88,,,,,,,,,,,,,25.05,,27.12,23.29,,,24.61,,26.5,22.61,,,,,4.58,52.97,Silver Lake,,,,21.65,24.34,18.47,2018-08-20,0.42,,,,,,,83.62,62.64,,,1.6,5.98
411,NitSulfur_Topeka,2.79,97.85,98.32,97.59,,,,83.25,91.36,68.83,100.97,,,,,,,,,,,,,22.7,,23.62,21.88,,,22.3,,23.71,21.3,,,,,8.36,96.8,Silver Lake,,,,20.13,22.66,18.47,2018-08-21,0.41,,,,,,,285.14,22.62,,,4.07,10.31
412,NitSulfur_Topeka,0.0,98.8,99.17,98.29,,,,77.04,91.59,49.34,101.93,,,,,,,,,,,,,23.6,,27.0,20.85,,,23.57,,27.75,20.23,,,,,18.69,216.32,Silver Lake,,,,21.15,27.22,16.73,2018-08-22,0.65,,,,,,,314.35,45.23,,,1.61,6.06
413,NitSulfur_Topeka,0.25,99.15,99.45,98.87,,,,75.87,93.37,42.63,102.31,,,,,,,,,,,,,23.56,,27.5,20.57,,,23.46,,28.51,19.85,,,,,17.74,205.35,Silver Lake,,,,19.51,25.66,15.25,2018-08-23,0.64,,,,,,,47.38,73.09,,,0.64,3.1
414,NitSulfur_Topeka,10.92,98.4,98.9,97.8,,,,83.75,91.91,71.97,101.54,,,,,,,,,,,,,22.0,,23.27,20.85,,,21.69,,23.52,20.3,,,,,7.06,81.72,Silver Lake,,,,19.76,23.47,15.92,2018-08-24,0.39,,,,,,,140.08,38.16,,,1.8,10.35
415,NitSulfur_Topeka,0.0,97.68,97.89,97.56,,,,66.53,86.07,36.19,100.72,,,,,,,,,,,,,25.36,,29.62,21.96,,,25.84,,31.07,21.71,,,,,24.02,278.04,Silver Lake,,,,27.5,33.7,21.93,2018-08-25,1.38,,,,,,,201.43,33.99,,,1.85,6.9
416,NitSulfur_Topeka,0.0,98.12,98.29,97.86,,,,62.01,79.23,34.7,101.15,,,,,,,,,,,,,26.92,,30.61,24.03,,,27.26,,31.77,23.77,,,,,24.71,286.02,Silver Lake,,,,28.46,34.09,23.72,2018-08-26,1.61,,,,,,,195.48,35.65,,,2.35,7.98
417,NitSulfur_Topeka,3.56,98.12,98.46,97.78,,,,67.23,87.73,45.73,101.15,,,,,,,,,,,,,26.54,,29.15,24.83,,,26.67,,30.06,24.58,,,,,16.9,195.63,Silver Lake,,,,27.79,33.16,22.72,2018-08-27,1.32,,,,,,,177.58,32.17,,,3.36,9.98
418,NitSulfur_Topeka,0.0,97.63,97.82,97.39,,,,55.98,68.67,40.45,100.63,,,,,,,,,,,,,26.73,,29.62,24.37,,,26.86,,30.46,24.04,,,,,22.79,263.74,Silver Lake,,,,29.26,33.97,25.14,2018-08-28,1.87,,,,,,,179.64,21.69,,,4.56,12.82
419,NitSulfur_Topeka,0.0,97.85,98.4,97.63,,,,64.77,81.94,47.36,100.87,,,,,,,,,,,,,26.74,,29.59,24.79,,,26.8,,30.47,24.47,,,,,15.77,182.49,Silver Lake,,,,27.04,32.75,18.41,2018-08-29,1.36,,,,,,,179.45,66.07,,,3.12,10.45
420,NitSulfur_Topeka,0.0,98.68,98.92,98.4,,,,72.57,85.22,50.36,101.81,,,,,,,,,,,,,25.31,,29.28,22.27,,,25.05,,29.98,21.4,,,,,21.18,245.15,Silver Lake,,,,20.42,26.54,15.17,2018-08-30,0.73,,,,,,,53.74,38.86,,,1.93,6.31
421,NitSulfur_Topeka,17.27,98.48,98.75,98.21,,,,78.49,91.36,56.18,101.58,,,,,,,,,,,,,24.64,,27.39,22.96,,,24.49,,28.13,22.45,,,,,13.94,161.38,Silver Lake,,,,22.46,26.81,20.03,2018-08-31,0.62,,,,,,,123.82,43.34,,,1.69,8.19
422,NitSulfur_Topeka,0.0,97.96,98.29,97.64,,,,66.94,86.61,49.53,101.02,,,,,,,,,,,,,25.47,,29.14,22.04,,,25.66,,30.17,21.46,,,,,21.17,245.05,Silver Lake,,,,26.63,32.48,19.49,2018-09-01,1.3,,,,,,,152.92,33.43,,,2.56,9.76
423,NitSulfur_Topeka,0.0,98.07,98.24,97.83,,,,63.32,78.43,45.73,101.1,,,,,,,,,,,,,26.62,,30.27,24.17,,,26.82,,31.38,23.86,,,,,20.08,232.45,Silver Lake,,,,28.11,33.02,23.72,2018-09-02,1.46,,,,,,,177.27,30.58,,,2.67,8.53
424,NitSulfur_Topeka,0.0,98.31,98.51,98.16,,,,73.79,86.42,53.45,101.36,,,,,,,,,,,,,26.73,,29.83,24.27,,,26.83,,30.79,23.83,,,,,15.55,179.93,Silver Lake,,,,25.83,31.26,22.91,2018-09-03,0.91,,,,,,,130.7,63.28,,,1.73,6.08
425,NitSulfur_Topeka,3.56,98.54,98.73,98.4,,,,72.36,91.76,49.93,101.62,,,,,,,,,,,,,26.8,,29.87,24.38,,,26.91,,30.8,23.99,,,,,18.27,211.44,Silver Lake,,,,25.42,30.24,20.44,2018-09-04,0.98,,,,,,,129.12,67.92,,,1.56,6.8
426,NitSulfur_Topeka,4.06,98.46,98.56,98.32,,,,80.76,90.78,71.1,101.54,,,,,,,,,,,,,25.05,,25.95,24.17,,,24.86,,26.2,23.8,,,,,6.69,77.43,Silver Lake,,,,23.88,26.16,21.91,2018-09-05,0.58,,,,,,,158.53,33.39,,,2.09,9.21
427,NitSulfur_Topeka,28.96,98.72,99.01,98.47,,,,90.18,92.62,76.93,101.83,,,,,,,,,,,,,24.25,,25.65,23.61,,,24.11,,26.14,23.31,,,,,4.82,55.75,Silver Lake,,,,21.92,23.92,20.71,2018-09-06,0.26,,,,,,,52.52,67.62,,,0.84,5.64
428,NitSulfur_Topeka,0.76,98.99,99.12,98.86,,,,88.88,92.98,82.63,102.12,,,,,,,,,,,,,23.63,,24.71,22.81,,,23.42,,24.87,22.42,,,,,5.2,60.15,Silver Lake,,,,21.05,22.86,19.76,2018-09-07,0.28,,,,,,,43.41,17.63,,,1.87,4.92
429,NitSulfur_Topeka,0.76,98.8,98.97,98.66,,,,89.91,92.58,82.65,101.94,,,,,,,,,,,,,22.75,,23.39,21.69,,,22.43,,23.39,21.1,,,,,3.25,37.67,Silver Lake,,,,19.8,21.51,17.87,2018-09-08,0.23,,,,,,,43.5,18.03,,,2.02,6.25
430,NitSulfur_Topeka,0.51,98.62,98.76,98.48,,,,82.63,92.2,57.96,101.77,,,,,,,,,,,,,22.05,,24.67,20.74,,,21.75,,25.14,20.19,,,,,9.36,108.29,Silver Lake,,,,18.78,23.38,15.65,2018-09-09,0.4,,,,,,,52.49,24.84,,,2.17,6.94
